CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/07/2016,10:50,MANHATTAN,10030,40.8228364,-73.9419157,"(40.8228364, -73.9419157)",WEST 145 STREET                 ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3385014,OTHER,PASSENGER VEHICLE,,,
02/07/2016,7:56,,,,,,JAMAICA AVENUE                  ,109 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385822,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:55,BRONX,10472,40.8344254,-73.8792541,"(40.8344254, -73.8792541)",EAST 174 STREET                 ,BRONX RIVER AVENUE              ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3385041,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,20:55,QUEENS,11364,40.731779,-73.7701087,"(40.731779, -73.7701087)",UNION TURNPIKE                  ,FRANCIS LEWIS BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385882,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,18:30,,,40.7549013,-73.7454772,"(40.7549013, -73.7454772)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385349,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,2:10,QUEENS,11365,40.7379624,-73.7929978,"(40.7379624, -73.7929978)",UTOPIA PARKWAY                  ,64 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3385285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,15:00,BROOKLYN,11223,40.5918373,-73.9714184,"(40.5918373, -73.9714184)",STRYKER COURT                   ,WEST 1 STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3386204,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,17:20,QUEENS,11001,40.7272282,-73.7104995,"(40.7272282, -73.7104995)",LITTLE NECK PARKWAY             ,JERICHO TURNPIKE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385258,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,4:20,BROOKLYN,11203,40.6440753,-73.9353833,"(40.6440753, -73.9353833)",CLARENDON ROAD                  ,TROY AVENUE                     ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3385129,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,0:20,MANHATTAN,10026,40.8063358,-73.9558696,"(40.8063358, -73.9558696)",WEST 118 STREET                 ,MANHATTAN AVENUE                ,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,3385545,TAXI,SPORT UTILITY / STATION WAGON,,,
02/07/2016,17:40,BROOKLYN,11235,40.583106,-73.9541414,"(40.583106, -73.9541414)",SHORE BOULEVARD                 ,EMMONS AVENUE                   ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3385653,TAXI,SPORT UTILITY / STATION WAGON,,,
02/07/2016,13:35,BROOKLYN,11213,40.6687978,-73.9311201,"(40.6687978, -73.9311201)",UTICA AVENUE                    ,EASTERN PARKWAY                 ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3385722,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,10:20,MANHATTAN,10036,40.760927,-73.9945276,"(40.760927, -73.9945276)",WEST 44 STREET                  ,10 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384986,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,19:55,,,,,,LINDEN BOULEVARD                ,VAN SINDEREN AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385738,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,19:52,MANHATTAN,10009,40.7284471,-73.9817905,"(40.7284471, -73.9817905)",EAST 11 STREET                  ,AVENUE A                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3385473,PASSENGER VEHICLE,,,,
02/07/2016,13:25,,,40.5701161,-74.1091242,"(40.5701161, -74.1091242)",,,P/L OF 430 NEW DORP LANE                ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3385437,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,17:58,MANHATTAN,10011,40.7347834,-73.9987154,"(40.7347834, -73.9987154)",AVENUE OF THE AMERICAS          ,WEST 10 STREET                  ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3385469,LIVERY VEHICLE,,,,
02/07/2016,15:54,MANHATTAN,10002,40.7137622,-73.9792911,"(40.7137622, -73.9792911)",GRAND STREET                    ,MADISON STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385471,TAXI,PASSENGER VEHICLE,,,
02/07/2016,15:25,,,,,,MERRYMOUNT STREET               ,KLONDIKE AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385423,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,16:49,,,,,,VERNON BOULEVARD                ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385962,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,19:07,MANHATTAN,10039,40.8258982,-73.9393512,"(40.8258982, -73.9393512)",WEST 150 STREET                 ,MACOMBS PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385016,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,18:15,QUEENS,11434,40.6730095,-73.7880875,"(40.6730095, -73.7880875)",ROCKAWAY BOULEVARD              ,150 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385949,SPORT UTILITY / STATION WAGON,TAXI,,,
02/07/2016,23:00,,,,,,130 STREET                      ,JAMAICA AVENUE                  ,,0,0,0,0,0,0,0,0,Lost Consciousness,Other Vehicular,,,,3385828,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,18:25,MANHATTAN,10033,40.8461403,-73.9342328,"(40.8461403, -73.9342328)",AUDUBON AVENUE                  ,WEST 177 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385020,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,22:05,,,40.8241589,-73.8746094,"(40.8241589, -73.8746094)",,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3385593,PASSENGER VEHICLE,,,,
02/07/2016,21:25,QUEENS,11375,40.7214535,-73.8439779,"(40.7214535, -73.8439779)",QUEENS BOULEVARD                ,71 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385361,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,11:30,,,,,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3385603,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/07/2016,9:17,BRONX,10458,40.8573725,-73.8860159,"(40.8573725, -73.8860159)",EAST 189 STREET                 ,ARTHUR AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385622,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,20:45,,,,,,RICHMOND TERRACE                ,WRIGHT AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385980,UNKNOWN,PASSENGER VEHICLE,,,
02/07/2016,16:15,MANHATTAN,10017,40.750766,-73.9744433,"(40.750766, -73.9744433)",EAST 42 STREET                  ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384980,TAXI,TAXI,,,
02/07/2016,0:20,MANHATTAN,10002,40.7197501,-73.9921609,"(40.7197501, -73.9921609)",DELANCEY STREET                 ,FORSYTH STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385460,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/07/2016,11:00,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385043,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/07/2016,15:00,BROOKLYN,11207,40.6585778,-73.8906229,"(40.6585778, -73.8906229)",PENNSYLVANIA AVENUE             ,LINDEN BOULEVARD                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385174,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,18:26,QUEENS,11101,40.7380221,-73.9382295,"(40.7380221, -73.9382295)",BORDEN AVENUE                   ,STAR AVENUE                     ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385895,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,14:48,BRONX,10466,40.8936679,-73.8606204,"(40.8936679, -73.8606204)",EAST 232 STREET                 ,CARPENTER AVENUE                ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3385064,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,7:15,,,,,,MERRICK BOULEVARD               ,109 AVENUE                      ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3385227,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,2:45,BROOKLYN,11212,40.6589172,-73.9118982,"(40.6589172, -73.9118982)",AMBOY STREET                    ,NEWPORT STREET                  ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Physical Disability,Unspecified,,,3387993,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
02/07/2016,17:00,STATEN ISLAND,10308,40.5593847,-74.1539234,"(40.5593847, -74.1539234)",GIFFORDS LANE                   ,BARLOW AVENUE                   ,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3385439,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,0:28,BROOKLYN,11213,40.6636209,-73.9306857,"(40.6636209, -73.9306857)",EAST 91 STREET                  ,EAST NEW YORK AVENUE            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385134,PICK-UP TRUCK,UNKNOWN,,,
02/07/2016,15:05,QUEENS,11103,40.7679637,-73.9116817,"(40.7679637, -73.9116817)",STEINWAY STREET                 ,25 AVENUE                       ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3386491,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,4:40,,,,,,STEINWAY STREET                 ,ASTORIA BOULEVARD SOUTH         ,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,3385961,TAXI,UNKNOWN,,,
02/07/2016,15:57,BROOKLYN,11226,40.6553404,-73.960698,"(40.6553404, -73.960698)",PARKSIDE AVENUE                 ,PARKSIDE COURT                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385724,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,9:55,BROOKLYN,11201,40.6936492,-73.9833217,"(40.6936492, -73.9833217)",FLATBUSH AVENUE EXTENSION       ,MYRTLE AVENUE                   ,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,3388038,BUS,SPORT UTILITY / STATION WAGON,,,
02/07/2016,19:45,,,,,,,,,2,0,0,0,0,0,2,0,Outside Car Distraction,,,,,3386469,PASSENGER VEHICLE,,,,
02/07/2016,17:30,BRONX,10453,40.8504784,-73.9154253,"(40.8504784, -73.9154253)",UNIVERSITY AVENUE               ,WEST TREMONT AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385612,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:00,,,40.566994,-74.1132367,"(40.566994, -74.1132367)",,,P/L OF 2660 HYLAN BOULEVARD             ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3385435,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,10:09,QUEENS,11357,40.7837225,-73.8086284,"(40.7837225, -73.8086284)",CLINTONVILLE STREET             ,17 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3385319,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,9:30,BROOKLYN,11230,40.630592,-73.9755052,"(40.630592, -73.9755052)",WEBSTER AVENUE                  ,SETON PLACE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385716,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,13:28,BROOKLYN,11207,40.6527684,-73.8862898,"(40.6527684, -73.8862898)",PENNSYLVANIA AVENUE             ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385173,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,17:50,BROOKLYN,11223,40.6003631,-73.9634563,"(40.6003631, -73.9634563)",EAST 8 STREET                   ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385655,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,15:15,,,40.7113851,-73.8365916,"(40.7113851, -73.8365916)",,,,0,0,0,0,0,0,0,0,Physical Disability,,,,,3386368,LARGE COM VEH(6 OR MORE TIRES),,,,
02/07/2016,4:57,MANHATTAN,10036,40.7608228,-73.9983142,"(40.7608228, -73.9983142)",11 AVENUE                       ,WEST 42 STREET                  ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3384962,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,15:45,QUEENS,11377,40.7461074,-73.8984586,"(40.7461074, -73.8984586)",ROOSEVELT AVENUE                ,39 AVENUE                       ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385892,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,23:10,BROOKLYN,11225,40.6615699,-73.9507246,"(40.6615699, -73.9507246)",NOSTRAND AVENUE                 ,LINCOLN ROAD                    ,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3385726,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,10:45,BROOKLYN,11211,40.7123781,-73.9440319,"(40.7123781, -73.9440319)",GRAHAM AVENUE                   ,POWERS STREET                   ,,1,0,0,0,1,0,0,0,Outside Car Distraction,Unspecified,,,,3385214,PASSENGER VEHICLE,BICYCLE,,,
02/07/2016,1:31,QUEENS,11372,40.7563391,-73.8779302,"(40.7563391, -73.8779302)",90 STREET                       ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3385409,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,22:30,BROOKLYN,11230,40.620949,-73.9554915,"(40.620949, -73.9554915)",OCEAN AVENUE                    ,AVENUE L                        ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3385717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,8:50,QUEENS,11412,40.7031415,-73.7600656,"(40.7031415, -73.7600656)",111 AVENUE                      ,196 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385366,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,18:00,QUEENS,11412,40.6931713,-73.7568704,"(40.6931713, -73.7568704)",195 STREET                      ,LINDEN BOULEVARD                ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3385368,UNKNOWN,,,,
02/07/2016,8:15,QUEENS,11435,40.7142298,-73.8164536,"(40.7142298, -73.8164536)",HOOVER AVENUE                   ,MAIN STREET                     ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385286,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,11:21,MANHATTAN,10002,40.7197501,-73.9921609,"(40.7197501, -73.9921609)",DELANCEY STREET                 ,FORSYTH STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385461,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,22:30,BROOKLYN,11213,40.676273,-73.938774,"(40.676273, -73.938774)",DEAN STREET                     ,ALBANY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3438581,Ambul,,,,
02/07/2016,19:30,BROOKLYN,11208,40.6794899,-73.8792678,"(40.6794899, -73.8792678)",ATLANTIC AVENUE                 ,MONTAUK AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385741,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,13:44,BROOKLYN,11230,40.6259754,-73.9762346,"(40.6259754, -73.9762346)",AVENUE I                        ,MC DONALD AVENUE                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385112,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,19:00,,,40.7329414,-73.9203819,"(40.7329414, -73.9203819)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3385894,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,16:30,,,40.7716238,-73.8747579,"(40.7716238, -73.8747579)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385415,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,14:25,,,40.7414304,-73.947925,"(40.7414304, -73.947925)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3385899,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,8:41,BRONX,10460,40.8373708,-73.8877667,"(40.8373708, -73.8877667)",EAST 174 STREET                 ,SOUTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3385587,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,16:30,QUEENS,11433,40.6931785,-73.7943413,"(40.6931785, -73.7943413)",109 AVENUE                      ,157 STREET                      ,,0,0,0,0,0,0,0,0,Physical Disability,Prescription Medication,,,,3385230,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,16:01,QUEENS,11420,40.677799,-73.8238401,"(40.677799, -73.8238401)",LINDEN BOULEVARD                ,115 STREET                      ,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,3385866,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,3:40,MANHATTAN,10014,40.7278775,-74.0054264,"(40.7278775, -74.0054264)",KING STREET                     ,VARICK STREET                   ,,0,0,0,0,0,0,0,0,,,,,,3388731,OTHER,PASSENGER VEHICLE,,,
02/07/2016,12:09,MANHATTAN,10028,40.7788219,-73.953985,"(40.7788219, -73.953985)",3 AVENUE                        ,EAST 86 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384991,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,23:30,,,,,,,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3385876,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,13:00,BROOKLYN,11229,40.5986294,-73.9582575,"(40.5986294, -73.9582575)",AVENUE U                        ,EAST 13 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3386771,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,1:15,BROOKLYN,11206,40.7013718,-73.9445677,"(40.7013718, -73.9445677)",,,48 WHIPPLE STREET                       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385213,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,19:35,BROOKLYN,11208,40.6765301,-73.8683819,"(40.6765301, -73.8683819)",CONDUIT AVENUE                  ,AUTUMN AVENUE                   ,,0,0,0,0,0,0,0,0,Pavement Defective,,,,,3385743,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,15:30,,,,,,OCEAN PARKWAY                   ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385646,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,16:52,,,,,,,,PARKING LOT- 772 EDGEWATER RD           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385581,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
02/07/2016,0:50,,,40.7992626,-73.9748817,"(40.7992626, -73.9748817)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385004,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,12:50,BROOKLYN,11219,40.6395755,-73.9981372,"(40.6395755, -73.9981372)",10 AVENUE                       ,48 STREET                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385687,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
02/07/2016,20:16,STATEN ISLAND,10312,40.5334592,-74.1925941,"(40.5334592, -74.1925941)",,,P/L 862 HUGUENOT AVE                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385991,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,6:17,BROOKLYN,11212,40.6614483,-73.9282839,"(40.6614483, -73.9282839)",EAST 91 STREET                  ,RUTLAND ROAD                    ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Animals Action,,,,3385133,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,5:30,BRONX,10466,40.8982746,-73.8504934,"(40.8982746, -73.8504934)",NEREID AVENUE                   ,WICKHAM AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385058,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/07/2016,14:00,BRONX,10460,40.8399027,-73.8756121,"(40.8399027, -73.8756121)",BRONX PARK AVENUE               ,EAST TREMONT AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3385624,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/07/2016,10:40,,,,,,EAST 135 STREET                 ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3385579,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,9:40,QUEENS,11105,40.7710846,-73.9082189,"(40.7710846, -73.9082189)",STEINWAY STREET                 ,23 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inexperience,Physical Disability,Unspecified,,,3385403,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
02/07/2016,12:25,QUEENS,11101,40.7552333,-73.9412383,"(40.7552333, -73.9412383)",40 AVENUE                       ,21 STREET                       ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3385968,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
